prediction,group,label
0.5953430150505428,0,1
0.6676110742279585,1,1
0.45882073832958054,0,0
0.18720566666653982,1,0
0.24140392768672728,1,0
0.8372251177337,0,0
0.7280610521197918,1,1
0.38982202110331304,0,1
0.5882399425166274,0,1
0.3327118032258708,0,0
0.48325476811174845,0,0
0.7310001279224917,0,1
0.47227187440321083,0,1
0.10363545656629215,1,0
0.3686379626945797,0,1
0.15841413334732002,0,0
0.4942538628365775,0,1
0.5969985423493288,1,1
0.351367111868534,1,1
0.4342358801640439,1,1
0.4613157552158998,0,0
0.3730352123823646,0,1
0.6696011219431476,0,0
0.607474338167144,0,0
0.7191130823061411,1,1
0.345411230823162,0,0
0.4879625441937696,0,1
0.6132764817803391,0,1
0.423454112315611,1,0
0.5074588392945895,0,1
0.5771228514164644,0,1
0.9050093521285255,1,1
0.40942418730213836,0,1
0.7314263019139188,0,1
0.37081736493572764,1,0
0.4787818799823081,1,0
0.5633378563823457,1,1
0.8327861913512892,0,1
0.7739137545041026,0,1
0.7530759951897897,0,1
0.8132618755805114,0,1
0.18895528922414434,0,0
0.6147758983288506,0,1
0.4568994682692647,1,1
0.27470526770244397,1,0
0.768567391445058,1,1
0.5450638107872773,0,0
0.24140392768672728,1,0
0.5430395877674923,0,1
0.6058113055634032,0,1
0.48325476811174845,0,0
0.24955679513473084,1,0
0.8845595918220382,0,0
0.45506645033810156,0,0
0.3864813182310044,1,1
0.5856502538819082,1,0
0.33048561348045813,0,0
0.6236632667619374,0,1
0.3531331603189931,0,0
0.7343879264925373,0,1
0.7326673116176405,0,1
0.49896532571860297,0,1
0.09199388976985351,1,0
0.4769714152270264,0,0
0.5693852774701436,0,0
0.28089526064647047,1,0
0.4898089662354775,1,0
0.27583853136870595,1,1
0.4961010258053847,1,0
0.40487499255855647,0,0
0.4854532859922149,0,0
0.3571256182057149,1,0
0.19835614963290416,1,1
0.22173959372253438,0,0
0.5434945388513672,0,0
0.15925942867685267,0,0
0.590670599227361,0,0
0.36683834684576905,1,0
0.33048561348045813,0,0
0.21548260355738208,1,1
0.2595884322659369,0,1
0.2214009937327763,0,0
0.3202798673107359,0,0
0.7060209784242252,0,1
0.5428801584254858,0,0
0.38560023546712013,1,1
0.6029713310075566,0,1
0.2448721167009497,1,1
0.18951865601686704,1,1
0.3148245335936044,0,0
0.5662231611795937,0,1
0.4619311071876861,0,0
0.8441708927096963,0,1
0.35398279886368833,0,0
0.4194734976210572,0,1
0.28835351247944047,0,1
0.7553967644975542,0,0
0.6656548227901942,1,1
0.2949670324389762,0,0
0.26458175069803036,0,0
0.20281833548796432,0,0
0.32589743802667387,0,0
0.4753933278535034,0,0
0.6471335453249263,0,0
0.18838624553573108,0,0
0.3883181977958,0,0
0.4613157552158998,0,0
0.6103029197523002,0,1
0.278870883157733,1,0
0.41137955926935493,0,0
0.8254642398895247,0,1
0.7188983908966649,0,0
0.4523858525367054,1,0
0.3520893820460687,0,1
0.28740680613903336,1,0
0.5908581423627056,0,0
0.3286539403388876,0,0
0.5052585224553772,0,0
0.47069534280305847,0,1
0.358453012269419,0,0
0.49896532571860297,0,0
0.7992613346695796,0,1
0.1550196160891658,0,0
0.21805123699207898,1,0
0.7022933605589224,0,0
0.3554309175815983,0,0
0.5209632409977025,0,1
0.4635039895563944,0,0
0.3350784689880573,1,0
0.20281833548796432,0,0
0.8816220441282692,0,0
0.7669643179260237,0,0
0.2575158633104639,1,0
0.7600181911362156,0,1
0.9841215763005555,0,1
0.7156889273349586,0,1
0.43000881053191903,1,0
0.377582759152988,1,0
0.34422198203828974,1,0
0.463152550890598,1,0
0.4879625441937696,0,0
0.5319371035558855,0,1
0.2750965854736226,1,0
0.8713240612844699,0,1
0.6567879691613403,0,1
0.3190444607401922,0,1
0.21378949379618287,1,1
0.7815635276371184,1,1
0.6272086849640471,1,1
0.5366266330541297,0,0
0.3202798673107359,0,1
0.4177470018550631,1,0
0.5446091132254076,0,0
0.48009567225708405,0,0
0.29299642461589354,1,0
0.39070661605099155,0,1
0.24837381845937895,1,0
0.652684630216736,0,0
0.29106281435352177,0,0
0.6058113055634032,0,0
0.4613157552158998,0,1
0.17636355506226334,1,0
0.6286314885706702,0,0
0.5710378439202652,1,1
0.5162580893054245,0,1
0.5677075296560244,0,0
0.19253801619017502,0,0
0.5985197552127044,1,0
0.8145376997029056,0,1
0.25789140131078503,1,0
0.8346295042138742,0,1
0.5610359015192503,0,0
0.2170919569710093,0,1
0.3924671006630728,1,0
0.37458244349090575,1,1
0.8446722430022033,0,1
0.6556632233915448,0,1
0.18030922697714916,1,0
0.4003420798031663,0,0
0.5309536365802043,0,1
0.9715365521120617,0,1
0.5428801584254858,0,1
0.5052585224553772,0,0
0.6103029197523002,0,1
0.7191130823061411,1,1
0.5783922724758687,0,1
0.8229276174020516,0,0
0.5897714985103961,0,1
0.34663913100822014,1,0
0.5716768750965628,1,0
0.5303615658613421,0,1
0.6808450547439503,1,1
0.4393037530415973,1,1
0.4103233515882222,0,0
0.24056757757260644,1,0
0.36496341929543025,1,0
0.14350760539044474,1,0
0.4725367243885164,1,0
0.12117117057317309,1,0
0.45235373975198645,1,1
0.11656111451225905,1,0
0.524086914955813,0,0
0.47951896373412833,0,1
0.5630764425621018,0,1
0.41211244151176324,1,1
0.8388267177388069,0,1
0.4541447505901309,0,0
0.1559900051979583,1,0
0.9885186867703528,0,1
0.2564797345587231,0,1
0.5783922724758687,0,1
0.34520764842705337,1,0
0.5157345166271697,0,1
0.6045535261317693,1,1
0.3099776452557498,0,1
0.43333400310727427,0,0
0.4660025441355214,0,1
0.21760667110427503,1,0
0.33974179109889974,0,0
0.3714058590627186,0,1
0.4879625441937696,0,0
0.9208834858945324,0,1
0.25463372562719166,1,0
0.2246669156809616,0,0
0.41552464360438224,0,1
0.6608802066660264,1,0
0.43537863705619495,0,0
0.5679682986269121,1,1
0.20341266839657396,1,0
0.7992769763597283,0,1
0.20341266839657396,1,0
0.7483651429380593,0,1
0.2167939422288637,0,0
0.14260174759563227,0,0
0.7422909727807152,0,1
0.8412015283592469,0,0
0.5506531426025235,0,1
0.47076529819691304,0,0
0.4559771624622262,1,1
0.19243051131600797,1,0
0.4541447505901309,0,0
0.29223636957689164,0,0
0.34663913100822014,1,0
0.4127447489170191,1,0
0.47069534280305847,0,1
0.5322016698990955,1,0
0.41398893972591294,0,1
0.6928057255542032,0,1
0.3470838825017166,1,1
0.3552246344059761,1,0
0.9510167881681658,0,1
0.18921729554183492,1,0
0.5052585224553772,0,1
0.971518780598625,0,1
0.408608008767259,1,0
0.33717641185551944,1,0
0.22301740349628058,1,1
0.2634592200681667,1,1
0.4173203622585537,1,0
0.4744663042155885,0,1
0.7029781193908802,0,1
0.27383671944145227,1,0
0.4753933278535034,0,0
0.7734975384345111,0,1
0.7447994162840347,0,1
0.41137955926935493,0,0
0.26568854967904554,0,0
0.32520192932436026,1,0
0.32520192932436026,1,1
0.3414013073256232,1,0
0.4644285228172462,0,1
0.5209632409977025,0,1
0.4428742995336148,1,0
0.6123944515814215,0,1
0.5916412543977454,0,1
0.1981872328573678,0,0
0.3878519959063665,0,1
0.2750965854736226,1,0
0.5784769953171941,0,1
0.4521936845423878,1,0
0.407553990017059,1,0
0.5256646763400619,0,0
0.6541174270234196,0,1
0.8604948100177781,0,1
0.6887801161162617,0,1
0.6673752261885959,0,0
0.42823124870766316,0,0
0.6840484830725381,1,1
0.4741138990719502,1,0
0.6354045299163261,0,1
0.5319039206120928,0,1
0.5528058307226468,0,1
0.30964693096305534,1,0
0.3857641074157431,0,0
0.45222669890046074,1,1
0.5428801584254858,0,0
0.17347101288324251,0,0
0.36390434501843955,1,1
0.5099691094102912,0,1
0.3189041069759135,0,0
0.6541174270234196,0,1
0.5537819854912714,0,1
0.43822922751548965,1,0
0.822003819004917,0,1
0.7780115434584013,0,1
0.6642452870805533,1,0
0.2664055478452944,1,1
0.3960803177961443,1,1
0.3202798673107359,0,0
0.6179198712317688,0,1
0.3746136663960016,1,0
0.40211732716270265,1,0
0.18568215073108243,1,1
0.21255009289069157,0,1
0.16793528145453132,1,0
0.7337886264256942,1,1
0.4012348493753725,0,0
0.6697145688504195,0,1
0.2127280034586507,1,1
0.4879625441937696,0,1
0.6086826768084947,0,1
0.38681649811903296,0,0
0.1257216241282236,1,0
0.5231596294049047,0,0
0.5319371035558855,0,1
0.8214426877420161,1,0
0.788257177456123,0,1
0.5052585224553772,0,1
0.21548260355738208,1,0
0.308324549983647,1,0
0.3253244726941796,0,0
0.37940349982816873,0,0
0.5209632409977025,0,1
0.3210797707381279,1,0
0.5162580893054245,0,0
0.5738420893949987,0,1
0.5997840212726973,0,1
0.4660025441355214,0,1
0.45039688087379626,0,0
0.21002885674629454,0,0
0.4541447505901309,0,0
0.32868334686808076,0,0
0.5784769953171941,0,0
0.6681999303335963,0,0
0.28206363162616516,0,0
0.44791181512565054,0,0
0.4619311071876861,0,0
0.6366298343805645,1,1
0.3210797707381279,1,0
0.30633361250664387,0,0
0.24886975971649586,0,0
0.38202214595921224,1,0
0.15773129810120995,1,1
0.3797852504679117,0,0
0.5861061629636029,0,1
0.4324213915868519,0,0
0.5309536365802043,0,0
0.16393689072738538,1,0
0.31235829308204166,1,0
0.5428801584254858,0,1
0.9419945158547767,0,0
0.41058048966066635,1,1
0.07518575762284396,1,0
0.09519127895119,1,0
0.25323380604777146,0,0
0.41976474867725755,1,1
0.19243051131600797,1,0
0.3134614000302867,0,0
0.969753979176522,1,1
0.7533396175385291,0,1
0.3655789307108777,0,0
0.44791181512565054,0,0
0.3954563482857318,1,0
0.34663913100822014,1,0
0.17911795829060018,1,0
0.4811849236587048,0,0
0.6397594562745071,0,1
0.5209632409977025,0,0
0.1780340426693007,0,0
0.8694889369531801,0,1
0.5319371035558855,0,1
0.36146416414369165,1,1
0.3221992462830765,0,0
0.5381663292739,0,1
0.9645327065968818,0,1
0.4506599393430595,1,1
0.268265173149236,0,0
0.16393689072738538,1,0
0.7560973729499023,0,1
0.12593756501321793,1,0
0.18921729554183492,1,0
0.4173203622585537,1,1
0.43705279653665763,0,0
0.8327861913512892,0,0
0.8755927196319009,0,1
0.31779071245104007,1,0
0.5538721473066165,1,0
0.4769714152270264,0,1
0.308324549983647,1,0
0.44599857912271335,1,0
0.2597927256618491,1,0
0.25360523239475885,0,1
0.7239574089278957,0,1
0.43705279653665763,0,0
0.7234265492786234,1,1
0.25240951965977815,0,1
0.4879625441937696,0,1
0.5366266330541297,0,0
0.30593266640048417,0,1
0.32868334686808076,0,0
0.157504420488061,0,0
0.08822422320030776,1,0
0.23073818303488805,1,0
0.6270720484812655,0,0
0.1969601385962509,1,0
0.5936425713443413,0,1
0.6354045299163261,0,1
0.4619311071876861,0,0
0.5319371035558855,0,1
0.19144924678192127,1,0
0.5297528043581473,0,0
0.30633361250664387,0,0
0.39924488593539514,0,1
0.17005999440949177,1,0
0.34056594726192263,1,0
0.12593756501321793,1,0
0.7440414278587034,0,0
0.7277078816149916,0,1
0.5337764610570528,1,0
0.2620278369327789,0,1
0.8712164985783131,0,1
0.4851002529992647,1,0
0.24024722562665937,1,1
0.2983550303736164,0,0
0.41748855458414624,0,1
0.39848537620570024,1,1
0.5885295781583837,1,0
0.3593083407394943,0,1
0.1027698688601195,0,0
0.8249174459147285,1,1
0.60791145680538206,0,1
0.45284011881311953,1,0
0.5663447244110478,0,0
0.5861061629636029,0,1
0.7159351925116618,0,0
0.6357330138548726,0,1
0.42867935382156086,0,0
0.41748855458414624,0,0
0.4772365173700469,1,0
0.29299642461589354,1,0
0.35976039677486515,0,1
0.4769714152270264,0,1
0.567622260132042,0,0
0.4228172109657919,1,1
0.29299642461589354,1,0
0.2634592200681667,1,0
0.25025363885346424,1,0
0.09961693712340308,1,0
0.6640082527571891,0,0
0.4131700276787963,1,0
0.24955679513473084,1,0
0.329116665279937,0,1
0.3764287486811421,0,1
0.27062874479800997,0,0
0.4127447489170191,1,0
0.5275067883522487,1,1
0.5099691094102912,0,1
0.29614975344563343,0,1
0.32993799301993,0,0
0.37940349982816873,0,0
0.40211732716270265,1,0
0.45284011881311953,1,0
0.5450638107872773,0,1
0.5162580893054245,0,0
0.5428801584254858,0,0
0.7021703919643392,1,1
0.5802777714659753,1,0
0.16901960612840525,0,0
0.349684873714778,0,0
0.2575158633104639,1,0
0.4483456649286881,0,1
0.1752927481350483,0,0
0.45039688087379626,0,0
0.4441735272339724,0,0
0.4963963363306231,0,0
0.5359664295359644,1,1
0.8575597373584981,1,1
0.4660025441355214,0,0
0.4044020547965655,0,0
0.4772365173700469,1,1
0.5661541953315242,0,0
0.2531030342368881,1,0
0.4033514857512903,0,0
0.1306404070177474,1,0
0.44134669723997083,1,0
0.5695200764327989,1,1
0.3552246344059761,1,0
0.6545332367428948,1,1
0.11635911080334925,1,0
0.36762295616406837,0,0
0.2974702237829219,0,0
0.40211732716270265,1,0
0.7507155319146525,0,0
0.48325476811174845,0,0
0.46784179393849457,1,0
0.463152550890598,1,1
0.7476206663169883,0,0
0.8322678845606218,0,1
0.5997840212726973,0,1
0.5359664295359644,1,1
0.6297637816126155,0,1
0.5574602215558921,0,0
0.4693840502075174,1,1
0.9485014533400303,0,1
0.4200765605241702,0,0
0.5428801584254858,0,0
0.3802791871015803,0,1
0.6515206333909923,1,1
0.3775514381798452,1,1
0.33914652608259277,1,0
0.23410042694174035,1,0
0.453011496876471,0,0
0.3998708792515888,0,1
0.16793528145453132,1,0
0.43702000615368436,0,1
0.5940684271882981,0,0
0.5468955235356454,1,1
0.7872688421485411,0,1
0.22094369012697757,1,0
0.23730415719545672,0,0
0.5771228514164644,0,0
0.7031703543428212,0,1
0.5428801584254858,0,1
0.20527550677799924,0,0
0.6654182823311808,0,1
0.6570411081856166,0,1
0.32189066511823633,1,1
0.36450854761586854,1,1
0.16901960612840525,0,1
0.9009310944152994,0,1
0.28356240898943297,1,1
0.35377689485114167,1,0
0.4942538628365775,0,0
0.37965373661026486,1,0
0.6753794576190556,1,1
0.43052272496365745,1,0
0.4942538628365775,0,1
0.1559900051979583,1,0
0.9209608719069842,1,1
0.1559900051979583,1,0
0.22595669689688708,1,1
0.5599609855379164,0,0
0.28206363162616516,0,1
0.30633361250664387,0,0
0.933185696565689,0,1
0.579080627562549,0,1
0.4289722735582056,1,0
0.6532233203683212,0,0
0.24636944964602825,1,1
0.7047061262608504,0,1
0.41822458736631435,1,1
0.3554309175815983,0,0
0.6522394728965432,0,1
0.49923098406175576,1,1
0.5962347299937709,1,1
0.48858120214400874,0,1
0.6132764817803391,0,1
0.4441735272339724,0,1
0.30064165198245973,0,0
0.6718584149453367,0,0
0.35498128542199686,0,0
0.26517092451562185,1,0
0.4127447489170191,1,0
0.5857810069914835,0,0
0.4163953710167663,0,0
0.8077954433492068,0,1
0.5052585224553772,0,1
0.5278590446057367,0,0
0.41963084301972686,0,1
0.41552464360438224,0,0
0.5071055748742487,1,1
0.6040522243402217,1,0
0.6618853947028311,0,1
0.5337764610570528,1,1
0.6685947001429975,0,1
0.8343372465708099,0,1
0.38531694756822604,0,1
0.42867935382156086,0,1
0.45882073832958054,0,0
0.22192302840514275,1,0
0.9409634920124168,0,0
0.5168764082306069,0,0
0.286296784027561,0,1
0.9418687553415923,0,1
0.5848285976077593,1,1
0.33552696982431124,0,0
0.5209632409977025,0,0
0.28987221745914427,1,0
0.4011193649955659,0,0
0.5256646763400619,0,1
0.5584343318843905,0,1
0.2040156917433492,1,1
0.47227187440321083,0,1
0.5004442870498244,1,1
0.4741138990719502,1,0
0.3332913519178567,0,1
0.18284929046428042,1,0
0.30298208200916155,1,0
0.34127769659143886,0,1
0.49267245678677013,0,0
0.14662962123126702,1,0
0.6426577697095559,0,1
0.5952515725988842,0,1
0.6274559840931648,1,1
0.17911795829060018,1,0
0.7627426708806031,0,1
0.6388487263884137,0,1
0.47881513881498117,1,1
0.4898089662354775,1,0
0.11956927023186209,1,0
0.5011659984392293,0,0
0.5052585224553772,0,1
0.6948730665377432,1,1
0.40577103049439195,0,1
0.5184561100740461,0,1
0.07830444107104007,1,0
0.27062874479800997,0,0
0.5225086726267767,0,0
0.3892015568976256,0,0
0.7790918857363305,1,1
0.2420853498535331,1,0
0.3210797707381279,1,0
0.24350833142036354,0,1
0.2329679728993129,1,0
0.3205112482368352,1,0
0.4192866719463904,1,0
0.44209498158981836,0,1
0.417966056727075,0,0
0.3531331603189931,0,0
0.19243051131600797,1,1
0.6568407167544298,1,0
0.6310273202441495,0,1
0.09738168144692706,1,0
0.09183003617846329,1,0
0.43220038641746605,1,0
0.13794773818257142,1,0
0.3367378081721494,1,0
0.4393037530415973,1,0
0.4436889084562263,0,0
0.5052585224553772,0,0
0.6532233203683212,0,1
0.5937263822257177,0,1
0.4033514857512903,0,0
0.31985263655747964,0,1
0.14120660630634146,1,0
0.43052272496365745,1,0
0.3690949945467421,0,1
0.5655893604771608,0,0
0.7634147452608584,0,1
0.8911085959990068,0,0
0.40942418730213836,0,0
0.6087971716788176,0,1
0.5846029269463228,0,1
0.5374818741800453,1,1
0.49896532571860297,0,1
0.8864254661020149,0,0
0.17283545421119612,0,0
0.5319371035558855,0,0
0.7813213138578217,1,1
0.6042994548649055,0,0
0.4905137421611792,0,1
0.41552464360438224,0,1
0.4851002529992647,1,0
0.7224556080456439,0,0
0.4749037499062608,0,0
0.5052585224553772,0,1
0.5663447244110478,0,1
0.4068236045159306,0,0
0.6555474324457873,0,1
0.34663913100822014,1,0
0.6545332367428948,1,1
0.5861061629636029,0,0
0.5102346601776605,1,0
0.4744663042155885,0,1
0.3862293830921399,0,1
0.94722296745803225,0,1
0.3613372747111686,0,0
0.4772365173700469,1,0
0.36729444552343615,1,0
0.32772124785520035,0,1
0.32315292661046086,0,0
0.16265904657113725,0,0
0.463152550890598,1,1
0.46845828076009716,1,0
0.3509198217501914,1,0
0.20691893556490173,0,1
0.7087730308693508,0,1
0.3686069442881703,0,0
0.17818959994541891,1,0
0.3021975935344447,1,1
0.6179198712317688,0,1
0.5374351062004357,0,1
0.6042994548649055,0,1
0.18174779432799776,0,1
0.6042994548649055,0,0
0.3847306805208897,0,0
0.18951865601686704,1,0
0.6928057255542032,0,1
0.4003420798031663,0,0
0.5368908564209186,1,1
0.3739050569350661,0,0
0.3606065922065624,1,1
0.6165244007372296,1,0
0.4131700276787963,1,0
0.4898089662354775,1,0
0.1579922836061342,1,1
0.41642775856127734,0,1
0.8314590336154528,0,1
0.2697181759577266,1,0
0.8816972113135317,0,1
0.565692594222939,1,0
0.32189066511823633,1,0
0.3257847847454295,0,0
0.5428801584254858,0,1
0.709370478955918,1,0
0.37965373661026486,1,1
0.510587846349356,0,0
0.5052585224553772,0,0
0.5247044398904348,0,0
0.2986054420802198,1,0
0.37903940315949086,1,1
0.37894137023340096,0,0
0.6147758983288506,0,1
0.1037985339989798,1,0
0.31113945543119864,1,0
0.8598464231217391,1,1
0.47604410672575814,0,1
0.2844743791109093,0,0
0.2664055478452944,1,0
0.4280619088708033,1,0
0.3115603791342177,1,1
0.6756892481781009,0,1
0.14546321094227754,0,0
0.39431414493455136,0,0
0.21063873612255207,1,0
0.2916875680146838,1,0
0.519350870691597,0,0
0.6369371772214995,0,1
0.8583308047684842,1,0
0.326018235126499,1,1
0.545985466516199,0,0
0.6438850406293677,1,1
0.27397427426681353,0,0
0.7712965119720058,0,1
0.3414013073256232,1,0
0.37081736493572764,1,0
0.44395121378442587,1,0
0.40211732716270265,1,0
0.09656269983472339,0,1
0.48889943157852334,0,0
0.681182086935478,1,1
0.5052585224553772,0,1
0.5052585224553772,0,0
0.48325476811174845,0,0
0.7789687704719841,0,0
0.29106281435352177,0,0
0.5478165469224038,1,0
0.27436494464132016,0,0
0.9833175426510509,0,1
0.349684873714778,0,1
0.5909274975597083,1,1
0.4811849236587048,0,0
0.3499265616164134,1,0
0.5165234630274257,1,1
0.41211244151176324,1,0
0.5923867080288383,0,0
0.12593756501321793,1,0
0.3805296473035126,1,1
0.43178110370211653,0,1
0.5493832799055144,1,0
0.4243619484663905,1,1
0.27062874479800997,0,0
0.6954638862975576,0,1
0.5716768750965628,1,1
0.22064970832902614,0,0
0.6930318359073127,1,0
0.3775514381798452,1,0
0.870702752303583,0,1
0.1824597479472846,1,0
0.36015407101614627,1,0
0.3435392811334728,0,0
0.4407214821932102,0,1
0.35914913598508874,1,1
0.5443836604876765,0,1
0.6389022632279551,0,1
0.580621963330625,0,0
0.4541447505901309,0,1
0.1514981979165633,0,0
0.5275067883522487,1,0
0.5275067883522487,1,0
0.36996107285674634,0,0
0.61045570731414045,0,0
0.4220789595358663,0,0
0.5256646763400619,0,1
0.6132764817803391,0,0
0.26885955060357974,1,1
0.40487499255855647,0,0
0.5738746811121423,0,1
0.08975208985637961,1,1
0.31576655466173503,0,1
0.587640091971064,0,1
0.8503775020445478,0,1
0.4606560950298207,1,0
0.292456207813725,1,1
0.453011496876471,0,0
0.5602556426419765,1,1
0.3967155237928522,0,0
0.3505203450736647,1,0
0.4098484324768155,0,0
0.4769714152270264,0,1
0.6312747014724415,1,1
0.4697692767832864,0,1
0.7377746206128509,1,1
0.8140201312525368,0,1
0.9196614887847319,0,1
0.423454112315611,1,1
0.7193785378314893,0,1
0.13938184308912363,1,0
0.21548260355738208,1,1
0.9419158379204168,0,0
0.4749037499062608,0,1
0.5418998830451432,0,1
0.5771228514164644,0,1
0.4177470018550631,1,1
0.6352428674435122,0,1
0.44599857912271335,1,0
0.3734632855242387,0,1
0.6042994548649055,0,0
0.44508024479179153,1,1
0.7113565899132661,0,1
0.4697692767832864,0,0
0.4225579033663488,0,0
0.9097663878946042,1,1
0.49896532571860297,0,0
0.5005136830321126,0,1
0.4066567092801092,1,0
0.7691040710827284,1,1
0.5839580835091552,1,1
0.4753600899187789,0,1
0.6117749145313083,0,1
0.47881513881498117,1,1
0.46784179393849457,1,0
0.44883126639165627,0,1
0.5988356006239481,0,1
0.29258992193744066,1,0
0.8947251662221904,0,1
0.37081736493572764,1,0
0.4127447489170191,1,1
0.5179339028231961,1,1
0.6968021854036032,0,1
0.2974702237829219,0,0
0.39067488974819997,0,0
0.4935902598484666,1,1
0.5224775383270073,1,0
0.5464411333191774,1,1
0.3962457711535579,0,0
0.4210149298332854,0,0
0.5501673409885427,0,1
0.3206519763249151,1,0
0.46507759844658314,0,0
0.2634592200681667,1,0
0.5428801584254858,0,1
0.19548507307310373,0,0
0.49557695298496646,1,1
0.41504794167765274,0,1
0.4945194885609373,1,1
0.3102049801346933,1,0
0.45925636484522003,0,1
0.3879825400090929,1,0
0.49896532571860297,0,0
0.9615090011751388,0,1
0.4769714152270264,0,0
0.5140147719856561,1,0
0.3190444607401922,0,0
0.24673413437642494,1,0
0.3483941796550312,0,0
0.22402003110993943,0,0
0.6928057255542032,0,1
0.3756365091327884,1,1
0.5760259041116189,0,1
0.7239574089278957,0,1
0.1579922836061342,1,0
0.49896532571860297,0,0
0.48480154589895025,0,1
0.9328567313639053,1,1
0.7638678726524919,0,1
0.5790565515933965,0,1
0.11117653177335388,0,0
0.6987792970122393,0,1
0.5272087054831249,0,0
0.33031587011669705,1,0
0.33974179109889974,0,0
0.3883181977958,0,0
0.3632525411793682,0,1
0.9385761764707626,1,1
0.34780206917260703,0,1
0.4961010258053847,1,1
0.385135242119361,1,0
0.6042994548649055,0,1
0.9811782737694866,0,1
0.9595531262318514,0,1
0.9190298715057753,0,1
0.43748446296771876,0,0
0.6471197209169137,1,0
0.7645169701150027,0,1
0.36729444552343615,1,0
0.39070661605099155,0,0
0.5121687036518547,0,0
0.2420853498535331,1,0
0.2263002391174407,1,0
0.3257847847454295,0,0
0.4366395198514711,1,0
0.2667485335785675,1,0
0.5167563651362238,0,1
0.43052272496365745,1,0
0.7511258819408834,0,1
0.6547185480820131,0,0
0.7426155487903905,1,0
0.44134669723997083,1,0
0.3973082605480752,0,1
0.33552696982431124,0,1
0.3069769510219254,1,0
0.48325476811174845,0,1
0.43285200090654247,0,1
0.970092105969559,0,0
0.5845705617774543,0,0
0.7848550246742381,0,0
0.48325476811174845,0,1
0.3357639246386207,1,0
0.1257216241282236,1,0
0.5099691094102912,0,1
0.42871199495095896,0,0
0.5337764610570528,1,0
0.4772365173700469,1,1
0.38982202110331304,0,0
0.22158422805915692,1,0
0.7318827438351058,0,1
0.6528604587593171,0,1
0.27083854855806777,1,0
0.35890459501200556,0,0
0.25860349808433225,1,0
0.43052272496365745,1,1
0.09605990527830571,1,1
0.09961693712340308,1,0
0.699027903109137,0,0
0.7979279853317542,0,1
0.6954050924795014,1,0
0.43952557879900733,0,1
0.4910911973552644,0,0
0.33031587011669705,1,0
0.5741345205962828,1,1
0.3606065922065624,1,1
0.524086914955813,0,0
0.44791181512565054,0,1
0.43220038641746605,1,1
0.48009567225708405,0,0
0.18340538856602678,1,1
0.42651368226185005,1,1
0.37940349982816873,0,1
0.48664737483631365,1,0
0.47227187440321083,0,0
0.41973228826783165,1,0
0.22654779740951578,0,1
0.4850669639125802,1,1
0.4976493230630521,1,1
0.29559667213287283,1,0
0.377582759152988,1,0
0.9649184007337958,0,0
0.4628552098056171,0,0
0.2478093796576702,0,1
0.5071055748742487,1,1
0.3653700963970147,1,1
0.5283171871939085,1,0
0.4324213915868519,0,1
0.4697692767832864,0,1
0.41095483284404255,0,1
0.456866397298082,1,0
0.31113945543119864,1,0
0.174176614298296,1,0
0.7377488359914174,1,1
0.44261212401104566,0,1
0.2321148926002237,0,0
0.480746989308,0,0
0.3595530025222495,1,1
0.33508942704449346,0,0
0.7972075285786807,0,0
0.42931851734423043,0,0
0.28431823221684166,1,0
0.329116665279937,0,1
0.5833240202598804,1,1
0.6134604454895592,0,0
0.5052585224553772,0,1
0.33953981695219637,1,0
0.24350833142036354,0,0
0.24906845525704524,1,0
0.5146779266397862,0,1
0.44325594410668473,0,0
0.7604515056131054,0,0
0.47020626656115555,0,1
0.4339420975728994,0,0
0.5428801584254858,0,1
0.29299642461589354,1,0
0.43952557879900733,0,0
0.5692595337636764,0,1
0.29706012212043365,0,1
0.26899553141773136,0,0
0.6371146688200607,1,1
0.950147500703003,0,1
0.5952515725988842,0,1
0.2599169917465978,1,1
0.4111798229711141,1,1
0.2469969099415828,0,1
0.13794773818257142,1,0
0.15701175581212592,0,0
0.9803422227596588,0,1
0.561433773149891,0,0
0.36264923244007424,0,0
0.4136460979554645,1,0
0.3756365091327884,1,0
0.5345646716007323,0,1
0.36683834684576905,1,1
0.5099046187159325,1,0
0.911724138270994,0,1
0.5099691094102912,0,1
0.20941273584602582,0,0
0.39070661605099155,0,0
0.41748855458414624,0,1
0.34663913100822014,1,1
0.3571256182057149,1,0
0.6058113055634032,0,0
0.43204183647394806,1,0
0.19009031914501226,1,0
0.5663447244110478,0,1
0.5071055748742487,1,0
0.4811849236587048,0,0
0.23071452783496066,1,0
0.48638190887460353,0,1
0.1550196160891658,0,0
0.5756806968088931,1,1
0.40487499255855647,0,0
0.18255614643012072,1,0
0.2600902542886468,0,0
0.38560023546712013,1,0
0.27362546471229915,0,0
0.2420853498535331,1,0
0.5490872009811919,0,0
0.6122114497556072,1,1
0.3367378081721494,1,0
0.4441735272339724,0,0
0.6852610672184869,1,1
0.6047389649570535,1,1
0.29223636957689164,0,0
0.3142521472869039,1,1
0.5368908564209186,1,1
0.8593386459349803,0,1
0.7176180982450947,0,0
0.8829224740324182,0,1
0.4851002529992647,1,0
0.5760259041116189,0,0
0.18838624553573108,0,1
0.29706012212043365,0,0
0.4363781442698568,0,0
0.3555484161482915,0,0
0.3214623018617347,1,0
0.5146779266397862,0,1
0.662156264100778,0,1
0.7705666796662186,0,1
0.693332429709652,0,1
0.6397287401827902,0,0
0.4148910862419753,0,0
0.5997840212726973,0,1
